route_name,model,Fit_Status,train_R2,test_R2,train_MAE,test_MAE,train_RMSE,test_RMSE,test_MAPE,test_sMAPE
SER_1dfa_start_aggregated.csv,LightGBM,Good Fit,0.9104713300576576,0.8907074495578364,21.08339844435176,23.950715876206257,27.8602444604808,31.724251438946393,0.2181779140061045,15.882100267025288
SER_533e_start_aggregated.csv,LightGBM,Good Fit,0.7795856095999434,0.7497536854058617,11.13101295736608,12.208326678803514,14.888898283073807,16.246911631334587,0.3775579265195372,27.16426565585942
SER_9d69_start_aggregated.csv,LightGBM,Good Fit,0.8642127590809641,0.8215445328562203,11.989781153160576,14.530461014993096,15.88232539033959,19.315266750168263,0.3115026511841994,22.531344779743133
SER_4d01_start_aggregated.csv,LightGBM,Good Fit,0.8559439446318997,0.8202640980130306,7.8159482090501164,8.679749620934725,10.088702815583364,11.286923313294944,0.2568400970039669,19.996129661832633
SER_8241_start_aggregated.csv,LightGBM,Good Fit,0.8996895311557971,0.8630255244580997,12.323835215142722,14.694094978053094,16.457896396215748,19.777229366564924,0.2566063151705292,19.872465320492513
SER_0705_start_aggregated.csv,LightGBM,Good Fit,0.5890629668808584,0.5694292264442451,8.685035505064418,8.936132579751742,11.61034322580867,12.465092316581783,1.0233768422348863,49.11673945423423
SER_8117_start_aggregated.csv,LightGBM,Good Fit,0.9260865634941368,0.9058772126881632,15.124879802594808,17.465975553059444,19.83854846685985,23.568830923822908,0.2075884787576926,17.50857981244228
SER_4a44_start_aggregated.csv,LightGBM,Good Fit,0.9155065073527042,0.9005576864139139,13.520796301779214,15.668771501218812,17.958698176077032,21.17812438145815,0.2427350121521378,18.932409728098655
SER_d6e5_start_aggregated.csv,LightGBM,Good Fit,0.9655375182076092,0.9540755035221068,11.297758101362698,12.294409480050442,16.08264610990981,18.593458040304604,0.2555158573394588,18.87293391041991
SER_ea68_start_aggregated.csv,LightGBM,Good Fit,0.8787817242588627,0.7979808695272095,5.160771863985181,6.805906758172131,7.072182042167649,9.572910483449292,0.7752024213307488,43.03177169847055
SER_81f2_start_aggregated.csv,LightGBM,Overfitting,0.680441020062865,0.3636013834888272,4.154641883905785,6.657520676482986,5.222037251737814,8.260042111040526,1.5169895810510423,49.8909258554483
SER_7244_start_aggregated.csv,LightGBM,Good Fit,0.9067537437926084,0.8741608915024595,16.383681052726853,18.762630947795483,21.479624297433737,25.569982589929257,0.2282044671090375,16.587330847125507
SER_bf31_return_aggregated.csv,LightGBM,Overfitting,0.9958462787762687,0.2020941991106416,0.5560127053067302,8.795664993869499,0.9441979855168524,10.825569199801512,0.33172305842002,41.21111800113216
SER_058d_start_aggregated.csv,LightGBM,Good Fit,0.9083446829573832,0.8967873978848968,19.83002137482376,21.251315766853484,25.971247286868344,27.998530636800663,0.1843719299885892,13.979278830408449
SER_4ac1_start_aggregated.csv,LightGBM,Good Fit,0.8901582894414668,0.8658946337472762,17.49713200365915,20.706781418682127,23.16314938694044,27.833625577403065,0.2689319044930089,20.304457839192217
SER_482d_start_aggregated.csv,LightGBM,Good Fit,0.9255690574985328,0.9049733518471954,17.204399387966635,19.706228479588106,22.6052027030728,26.075934698054898,0.2029357269789503,15.79482660942167
SER_d6a4_start_aggregated.csv,LightGBM,Good Fit,0.8146932833576659,0.7598404931998444,14.487859644625564,16.136741845226474,18.87997287724983,20.80805576540673,0.2407689666587955,19.8813585064011
SER_83ea_start_aggregated.csv,LightGBM,Good Fit,0.8989638792715945,0.910847132054864,8.546889037551692,8.012500363162403,12.00135699560085,9.9988562643129,0.1747119214333592,18.02027421523563
SER_376e_start_aggregated.csv,LightGBM,Overfitting,0.7896476578505249,0.5461673214484823,9.673390699697372,14.745974318292845,12.771153593484334,21.184140979132636,1.04722923393894,49.72915616958253
SER_dae4_start_aggregated.csv,LightGBM,Good Fit,0.8544301269109047,0.8445264925478816,10.939833542928408,11.751995269905706,14.506463589826613,15.749977764466284,0.2387435262847163,18.318009260917993
SER_8d27_return_aggregated.csv,LightGBM,Good Fit,0.8438896820677694,0.8228377260458998,13.532133701026424,13.919173665017947,17.683553491584213,17.96088356597211,0.2141338765277396,17.486791227588128
SER_09a1_start_aggregated.csv,LightGBM,Good Fit,0.7396437330119003,0.6960172382575907,8.11120012185427,9.017497228496532,10.764896371610703,12.25025953693308,0.3164747859599461,25.245122470897535
SER_52f1_start_aggregated.csv,LightGBM,Good Fit,0.8989366211295247,0.8391284435774223,20.664576678786727,21.916057668348625,27.75401299328021,29.234053002048213,0.2539600480553456,17.946296147846052
SER_8ae4_start_aggregated.csv,LightGBM,Good Fit,0.9314522931692149,0.9132499211163724,20.132374154573355,22.895886150522813,26.291609682102603,30.11291112959532,0.1666619804050556,12.68995117648101
SER_ab62_start_aggregated.csv,LightGBM,Overfitting,0.5910054310983206,0.365979597258377,17.536259124924516,22.33431913959616,22.66934324437587,29.021211457160213,1.938118397187693,57.94107983145509
SER_c0f6_return_aggregated.csv,LightGBM,Overfitting,0.9374533127634928,0.545370333594815,3.4122547943215005,8.267039421865814,4.634801338819294,12.532746670821108,2.5435408316528427,37.494808411855566
SER_e786_start_aggregated.csv,LightGBM,Good Fit,0.9204765504862265,0.8818451841803558,6.500775722576229,7.466107103230848,9.270702296714338,10.87564277975325,0.4755656630516897,31.597052961834716
SER_0a92_start_aggregated.csv,LightGBM,Overfitting,0.626079903973427,0.4410909048337526,8.81362435483311,10.308040447237728,11.299204052023011,13.488675588123597,0.8592045541763471,43.25583790495332
